FECHA,TMAX,TMIN,TPROM,NOMBRE
Mar-22,24.2,13.19,18.7,MORON AERO
Abr-22,22.89,11.37,17.13,MORON AERO
May-22,18.1,7.07,12.59,MORON AERO
Jun-22,14.98,4.01,9.49,MORON AERO
Jul-22,16.25,7.14,11.7,MORON AERO
Ago-22,18.68,6.95,12.81,MORON AERO
Set-22,21.03,8.93,14.98,MORON AERO
Oct-22,23.43,11.37,17.4,MORON AERO
Nov-22,28.9,17.14,23.02,MORON AERO
Dec-22,31.15,18.67,24.91,MORON AERO
Ene-23,32.56,20.51,26.54,MORON AERO
Feb-23,31.62,18.91,25.26,MORON AERO
Mar-23,35.92,24.83,30.38,MORON AERO
